proyecto_id;titulo;fecha_inicio;fecha_finalizacion;monto_financiado_solicitado;monto_financiado_adjudicado;cantidad_miembros_F;cantidad_miembros_M;cantidad_miembros_S/D;area;subarea;tipo_proyecto
14065;MAPA DE LA REGULACIÓN POSTRANSCRIPCIONAL DE LA EXPRESIÓN DE GENES EN TRIPANOSOMAS;2/3/15;31/12/17;3000000;3000000;2;1;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14066;Impacto del salicilato en el metabolismo, virulencia y biopelícula de Staphylococcus aureus.;2/3/15;31/12/17;1500000;1500000;3;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14067;ESTUDIOS SOBRE EL CULTIVO DE MANÍ Y COMPONENTES DE SU MICROBIOTA RIZOSFÉRICA: APORTES AL DESARROLLO DE BASES BIOTECNOLÓGICAS PARA SU PRODUCCIÓN SUSTENTABLE;2/3/15;31/12/17;3000000;3000000;5;1;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14068;Metabolismo de triacilglicéridos en bacterias del género Rhodococcus;2/3/15;31/12/17;4500000;4500000;2;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14069;CARACTERIZACIÓN DE PLÁSMIDOS DE AMBIENTES AGRÍCOLAS Y HOSPITALARIOS ASISTIDA POR EL USO DE SECUENCIAMIENTO DE ALTA PENETRACIÓN Y HERRAMIENTAS BIOINFORMÁTICAS, MOLECULARES Y FUNCIONALES.;2/3/15;31/12/17;3000000;3000000;5;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14070;ROL ALTERNATIVO DE LOS SIDERÓFOROS COMO AGENTES PROTECTORES CONTRA EL ESTRÉS OXIDATIVO Y SU IMPLICANCIA FISIOLÓGICA Y AMBIENTAL;2/3/15;31/12/17;5850000;5850000;10;4;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14089;Rol de las regiones no codificantes en la replicación viral y en la adaptación al huesped de arenavirus del Nuevo Mundo;2/3/15;31/12/17;3000000;3000000;2;1;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14102;Infección por Yersinia enterocolitica: glicosilación de factores de virulencia e interacción con Galectina-1;2/3/15;31/12/17;3000000;3000000;1;2;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14114;Procesamiento y análisis de señales biomédicas multicanal para la identificación y detección de eventos fisiopatológicos durante el sueño.;2/3/15;31/12/17;4500000;4500000;4;7;0;INGENIERÍAS Y TECNOLOGÍAS;Biotecnología Industrial;Ciencia
14136;Estudio de la composición genética en poblaciones de Argentina mediante la caracterización de marcadores informativos de ancestro (SNPs e InDels);2/3/15;31/12/17;3000000;3000000;2;1;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14137;GENÉTICA DE LA CONSERVACIÓN Y DEL PAISAJE DE ESPECIES MARINAS;2/3/15;31/12/17;1500000;1500000;0;3;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14162;Parásitos en mamíferos silvestres de Patagonia durante el Holoceno, con énfasis en micromamíferos, como indicadores de procesos paleoecológicos y paleoepidemiológicos;2/3/15;31/12/17;1500000;1500000;2;0;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Biológicas;Ciencia
14168;Procesos evolutivos en sistemas planetarios;2/3/15;31/12/17;2900000;2900000;2;5;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Físicas;Ciencia
14183;Hacia una interpretación de las propiedades observacionales de las Galaxias de tipo temprano y sus sistemas de cúmulos globulares.;2/3/15;31/12/17;4500000;4500000;3;4;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Físicas;Ciencia
14184;Estrellas Binarias y Supernovas;2/3/15;31/12/17;3000000;3000000;2;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias Físicas;Ciencia
14202;Estudio de transporte y depósito de polen y partículas de carbón en cuencas lacustres severamente afectadas por incendios recientes en Patagonia Norte. Su aplicación en reconstrucciones paleoambientales;2/3/15;31/12/17;1500000;1500000;2;0;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14203;PALINOESTRATIGRAFIA Y EVOLUCION DE FLORA DEL NEOPALEOZOICO EN CUENCAS DEL NORTE Y CENTRO DE ARGENTINA, BOLIVIA Y PARAGUAY: SU APLICACIÓN EN EL REFINAMIENTO DE CORRELACIONES ESTRATIGRÁFICAS ENTRE CUENCAS DE AMERICA DEL SUR Y EN PALEOBIOGEOGRAFÍA;2/3/15;31/12/17;1500000;1500000;2;0;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14204;Desarrollo de métodos de análisis de series de tiempo de datos satelitales multisensor en tiempo casi real para el monitoreo de degradación en el bosque Chaqueño;2/3/15;31/12/17;4500000;4500000;4;3;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14205;ANÁLISIS INTEGRADO DE LOS PROCESOS GEOLÓGICOS DE ESCALA REGIONAL: COMPORTAMIENTO TECTO-SEDIMENTARIO EN LA FAJA 26ºS Y 28ºS, TUCUMÁN Y CATAMARCA, ARGENTINA.;2/3/15;31/12/17;1500000;1500000;4;4;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14221;Predicción estacional de extremos de temperatura y precipitación en la región central de Argentina utilizando métodos estadísticos;2/3/15;31/12/17;5750000;5750000;8;1;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14277;Estudio geológico integrado del basamento ígneo-metamórfico del noroeste del cinturón orogénico de Tandilia, provincia de Buenos Aires.;2/3/15;31/12/17;1500000;1500000;2;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14278;Evolución tectónica de los Andes entre los 39º y los 45ºSDeterminación temporal y espacial de las distintas etapas contraccionales y de las potenciales reactivaciones extensionales en los Andes Nordpatagónicos;2/3/15;31/12/17;3000000;3000000;2;7;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14279;Caracterización de sistemas epitermales de Argentina;2/3/15;31/12/17;5850000;5850000;1;8;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14280;Diseño geométrico y cinemático del frente montañoso de la cadena Andina: los casos de la Cordillera Principal y la Fueguina.;2/3/15;31/12/17;1500000;1500000;3;4;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14281;ASOCIACIONES FLORÍSTICAS Y FAUNÍSTICAS EN EL TRIÁSICO DEL CENTRO- OESTE DE LA ARGENTINA;2/3/15;31/12/17;2986000;2986000;6;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14282;ESTUDIO INTEGRADO SEDIMENTOLOGICO, GEOMICROBIOLOGICO Y BIOGEOQUIMICO DE CARBONATOS MICROBIANOS CONTINENTALES: ANALISIS COMPARATIVO DE EJEMPLOS MODERNOS Y DEL REGISTRO GEOLOGICO;2/3/15;31/12/17;3000000;3000000;2;3;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14283;Sedimentología y Estratigrafía de Alta Resolución de Sistemas de Acumulación Continentales y Marinos del Mesozoico de la Cuenca Neuquina y su Aplicación a la Caracterización de Reservorios de Hidrocarburos;2/3/15;31/12/17;3000000;3000000;1;7;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14284;Procesos deformacionales, generación de cuencas y volcanismo durante el Neógeno-Cuaternario entre el retroarco y el antepaís norpatagónico;2/3/15;31/12/17;4500000;4500000;3;7;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14331;MAMÍFEROS Y PALEOAMBIENTES DEL OLIGOCENO Y MIOCENO DEL ESTE DEL CHUBUT (PATAGONIA CENTRAL): LOCALIDADES CLAVE PARA ENTENDER LA HISTORIA EVOLUTIVA DE LOS MAMÍFEROS FÓSILES DE AMÉRICA DEL SUR;2/3/15;31/12/17;1500000;1500000;2;4;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14332;Impacto del cambio climático en los patrones de diversidad de las comunidades vegetales de Patagonia Sur desde la transición Pleistoceno-Holoceno;2/3/15;31/12/17;1500000;1500000;3;2;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14333;Análisis del recambio faunístico asociado a la transición entre las formaciones Agrio y Huitrín en el límite Hauteriviano-Barremiano de la Cuenca Neuquina;2/3/15;31/12/17;1500000;1450000;2;0;0;CIENCIAS NATURALES Y EXACTAS;Ciencias de la Tierra y relacionadas con el Medio Ambiente;Ciencia
14348;GRUPOS CUÁNTICOS, ÁLGEBRAS DE HOPF Y CATEGORÍAS TENSORIALES;2/3/15;31/12/17;5850000;5850000;4;6;0;CIENCIAS NATURALES Y EXACTAS;Matemáticas;Ciencia
14349;Álgebras de Hopf, categorías tensoriales y 2-categorías;2/3/15;31/12/17;3000000;3000000;3;5;0;CIENCIAS NATURALES Y EXACTAS;Matemáticas;Ciencia
14358;Acotación de operadores del análisis armónico, extensiones y espacios relacionados;2/3/15;31/12/17;5850000;5850000;6;6;0;CIENCIAS NATURALES Y EXACTAS;Matemáticas;Ciencia
14403;Determinación de índices representativos del estado de condición del transformador y del riesgo de falla en base a diferentes indicadores de diagnóstico con especial consideración de escenarios que incluyen generación renovable no convencional;2/3/15;31/12/17;2956600;2956600;0;3;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Eléctrica, Ingeniería Electrónica e Ingeniería de la Información;Ciencia
14408;Conversión Electrónica de Potencia para la gestión eficiente de la energía;2/3/15;31/12/17;3000000;3000000;0;10;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Eléctrica, Ingeniería Electrónica e Ingeniería de la Información;Ciencia
14417;Métodos numéricos en mecánica de fluidos y transferencia térmica;2/3/15;31/12/17;9900000;9090200;2;9;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Mecánica;Ciencia
14418;Control activo de flujos con interacción fluido estructura;2/3/15;31/12/17;1500000;1500000;0;2;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Mecánica;Ciencia
14432;TRATAMIENTO BIOLÓGICO DE EFLUENTES DE LA INDUSTRIA TEXTIL LOCAL: BIODEGRADACIÓN, MODELOS CINÉTICOS, DISEÑO/OPERACIÓN Y OPTIMIZACIÓN DE PROCESOS;2/3/15;31/12/17;1500000;1500000;1;2;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14483;Procesos Avanzados de Oxidación con Radiación Solar Natural o Simulada, Aplicados a la Descontaminación Ambiental;2/3/15;31/12/17;4500000;4500000;9;6;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14484;Modelado matemático de procesos de encapsulación de componentes activos y de recubrimiento de alimentos;2/3/15;31/12/17;3000000;3000;4;3;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14485;Deposición controlada de películas catalíticas sobre fibras de diferentes materiales y morfologías para la obtención de catalizadores estructurados con aplicaciones ambientales.;2/3/15;31/12/17;3000000;3000000;7;3;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14486;Estrategias de Programación Matemática Avanzada para la Producción Sustentable de Bioproductos, Intensificación de Procesos y Nuevas Tecnologías basadas en Shale Gas;2/3/15;31/12/17;4500000;4500000;8;3;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14487;Diseño y optimización de reactores catalíticos no convencionales para la producción de gas de síntesis y olefinas;2/3/15;31/12/17;4500000;4500000;5;5;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14488;DESARROLLO DE NUEVAS TECNOLOGÍAS PARA LA OBTENCIÓN DE SUSTANCIAS BIOACTIVAS DE ALTO VALOR AGREGADO DERIVADAS DE LA BIOMASA;2/3/15;31/12/17;4500000;4500000;8;4;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14495;OBTENCIÓN DE BIOCOMBUSTIBLES DE SEGUNDA GENERACIÓN A PARTIR DE RESIDUOS REGIONALES PROVENIENTES DE LA AGROINDUSTRIA MEDIANTE TRATAMIENTOS TERMOQUÍMICOS EN LECHO FLUIDIZADO EN CONDICIONES DE BAJO IMPACTO AMBIENTAL;1/1/15;31/12/16;4550000;4550000;7;5;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería Química;Ciencia
14497;Aplicaciones de la óptica no lineal a los sistemas de comunicación óptica, la generación de supercontinuo y rogue waves y  la amplificación paramétrica en el infrarrojo medio;2/3/15;31/12/17;2960000;2960000;0;5;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14522;Desarrollo de envases activos, sustentables y de bajo costo con propiedades predeterminadas a medida;2/3/15;31/12/17;5840000;5840000;9;3;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14523;SINTESIS DE RECUBRIMIENTOS SOBRE MATERIALES METALICOS DE USO BIOMÉDICO. CARACTERIZACION Y APLICACIONES DE LAS PELICULAS FORMADAS;2/3/15;31/12/17;4500000;4500000;5;1;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14524;ACEROS AVANZADOS DE ALTA RESISTENCIA (AHSS): optimización de la microestructura y evaluación de las propiedades mecánicas;2/3/15;31/12/17;3000000;3000000;6;1;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14525;USO DE RECURSOS RENOVABLES PARA EL DESARROLLO DE NANOCOMPUESTOS INTERPENETRADOS DE POLI(URETANO-ISOCIANURATO) REFORZADOS CON NANOCELULOSA;2/3/15;31/12/17;1500000;1500000;1;1;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14526;Evolución de la microestructura, textura cristalográfica y propiedades mecánicas durante el proceso de producción de piezas de una aleación de Zr con adiciones de Nb y Sn;2/3/15;31/12/17;4500000;4500000;2;5;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14527;DESARROLLO DE MATERIALES AVANZADOS BASADOS EN LA INTERACCIÓN DE POLÍMEROS NANOESTRUCTURADOS CON RADIACIÓN VISIBLE/INFRARROJA;2/3/15;31/12/17;18000000;18000000;12;10;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14528;Microsensores químicos basados en películas delgadas de vidrios calcogenuros;2/3/15;31/12/17;1500000;1500000;1;1;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14570;SELECCIÓN Y OPTIMIZACION DEL EMPLEO DE ADITIVOS NATURALES PARA MEJORAR LA CALIDAD DE ALIMENTOS DE ALTA HUMEDAD;2/3/15;31/12/17;1500000;1500000;6;1;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14571;Relación entre las preferencias alimenticias y la sensibilidad a la percepción del gusto amargo en consumidores con diferente Índice de Masa Corporal (IMC);2/3/15;31/12/17;1500000;1500000;3;0;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14572;Geles Alimentarios Saludables: Oleogeles y Geles Enriquecidos con Fibra Dietaria.;2/3/15;31/12/17;3000000;3000000;4;2;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14573;Estrategias para preservar la calidad organoléptica y nutricional de brócoli. Influencia de distintos tratamientos de irradiación sobre el metabolismo de clorofilas, proteínas y flavonoides.;2/3/15;31/12/17;3000000;3000000;1;2;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14574;Alimentos lácteos enriquecidos en el compuesto bioactivo Ácido linoleico conjugado. Aplicación de estrategias tecnológicas innovadoras.;2/3/15;31/12/17;1500000;1500000;7;0;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14575;Evaluación de estrategias científico-tecnológicas para elaborar productos alimenticios con mayor valor agregado y mejores características nutricionales.;2/3/15;31/12/17;3000000;3000000;3;6;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14576;Fermento adjunto de lactobacilos para mejorar la calidad de quesos argentinos;2/3/15;31/12/17;1500000;1500000;3;3;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14585;Incorporación de nanopartículas biopoliméricas con actividad antimicrobiana en películas biodegradables;1/1/15;31/12/16;3850000;3850000;6;5;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14586;Desarrollo socioeconómico de comunidades andinas mediante el procesamiento y comercialización de su producción agropecuaria;1/1/15;31/12/16;6000000;6000000;21;4;0;INGENIERÍAS Y TECNOLOGÍAS;Otras Ingenierías y Tecnologías;Ciencia
14593;Atlas de residuos sólidos industriales del partido de Gral. San Martín: Proyectos de reutilización/reciclado y modelo de gestión de productos innovadores para la construcción local.;1/1/15;31/12/16;3850000;3850000;3;5;0;INGENIERÍAS Y TECNOLOGÍAS;Ingeniería de los Materiales;Ciencia
14598;Impacto del consumo de cocaína en la salud de poblaciones vulnerables;1/1/15;31/12/16;5000000;5000000;5;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Otras Ciencias Médicas;Ciencia
14602;MECANISMOS IMPLICADOS EN DAÑO PANCREÁTICO Y PATOLOGÍA DIABÉTICA;2/3/15;31/12/17;2880000;2880000;4;4;0;CIENCIAS MÉDICAS Y DE LA SALUD;Otras Ciencias Médicas;Ciencia
14621;Participación del sistema endocannabinoide como modulador de procesos inflamatorios inducidos por lipopolisacáridos;2/3/15;31/12/17;1500000;1500000;1;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14622;TRANSFERENCIA GÉNICA HEPÁTICA DE AQUAPORINA-1 EN COLESTASIS INDUCIDA POR LIPOPOLISACÁRIDOS;2/3/15;31/12/17;1500000;1500000;2;2;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14623;NUEVAS ESTRATEGIAS PARA EL ESTUDIO DE LAS PROTEINAS CRISP COMO REGULADORES DE LA FERTILIDAD Y EL SISTEMA INMUNE;2/3/15;31/12/17;3000000;3000000;6;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14624;IMPACTO DEL OXIDO NITRICO SOBRE EL RECEPTOR DE RIANODINA CARDIACO EN LA DISFUNCION CONTRACTIL ASOCIADA CON SEPSIS;2/3/15;31/12/17;1500000;1500000;3;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14625;Estilo de vida y salud reproductiva. Cómo influye la dieta, la exposición a agentes ambientales y el ejercicio físico voluntario sobre la implantación del embrión y la diferenciación mamaria.;2/3/15;31/12/17;7200000;7200000;8;1;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14626;Participación de los microdominios de membrana en la regulación del sistema endocannabinoide en placentas normales y preeclámpticas. Implicancias en la apoptosis del trofoblasto.;2/3/15;31/12/17;4500000;4500000;5;1;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14627;Rol del receptor del factor de crecimiento epidérmico y del estrés oxidativo en la vía pro-hipertrófica disparada por angiotensina II en el miocardio;2/3/15;31/12/17;1500000;1500000;2;1;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Básica;Ciencia
14666;Participación de LRRK-2 en la neurodegeneración de neuronas dopaminérgicas humanas obtenidas por reprogramación celular y en un modelo animal en condiciones de inflamación.;2/3/15;31/12/17;4500000;4500000;5;0;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14679;Evaluación del Potencial de la Enzima Hemoxigenasa-1 y el Co-factor Transcripcional p300 como Marcadores Tumorales e Investigación de la Alteración de sus Mecanismos de Acción en el Cáncer;2/3/15;31/12/17;3000000;3000000;5;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14680;Rol de FGFRs y RUNX2 en el establecimiento de la hormono independencia en modelos experimentales de cáncer de mama humano.;2/3/15;31/12/17;1000000;1000000;3;0;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14681;Efecto preventivo del ayuno intermitente sobre el desarrollo temprano del cáncer hepático. Mecanismos moleculares asociados al mismo;2/3/15;31/12/17;5850000;5850000;3;2;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14682;Estudio del inhibidor farmacológico de la GTPasa Rac1, 1A116,  en la reversión de la resistencia a tratamientos anti-hormonales de carcinomas mamarios agresivos;2/3/15;31/12/17;1500000;1500000;4;3;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14683;HSP27 y beta-catenina en la modulación de respuesta a doxorrubicina y cisplatino en cáncer de mama triple negativo;2/3/15;31/12/17;3000000;3000000;6;1;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
14689;Diseño, implementación y evaluación de un sistema de monitoreo personalizado de drogas quimioterapéuticas (oncograma) para el cáncer de ovario.;2/3/15;31/12/17;2700000;2700000;5;2;0;CIENCIAS MÉDICAS Y DE LA SALUD;Medicina Clínica  ;Ciencia
